"";"Illness";"Gender";"Age";"Diagnosis";"Residency";"Year";"occurences";"Number of residence"
"4031";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Trondelag";"X2018";804;NA
"4032";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Trondelag";"X2019";831;NA
"4033";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2012";485;NA
"4034";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2013";446;NA
"4035";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2014";443;NA
"4036";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2015";447;NA
"4037";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2016";490;NA
"4038";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2017";470;NA
"4039";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2018";464;NA
"4040";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2019";460;NA
"4041";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2012";389;NA
"4042";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2013";424;NA
"4043";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2014";365;NA
"4044";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2015";393;NA
"4045";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2016";421;NA
"4046";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2017";461;NA
"4047";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2018";465;NA
"4048";"Atrieflimmer og atrieflutter";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2019";433;NA
"4049";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2012";87;NA
"4050";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2013";118;NA
"4051";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2014";125;NA
"4052";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2015";85;NA
"4053";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2016";116;NA
"4054";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2017";141;NA
"4055";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2018";149;NA
"4056";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2019";137;NA
"4057";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2012";134;NA
"4058";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2013";124;NA
"4059";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2014";130;NA
"4060";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2015";157;NA
"4061";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2016";172;NA
"4062";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2017";146;NA
"4063";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2018";183;NA
"4064";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2019";192;NA
"4065";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2012";47;NA
"4066";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2013";37;NA
"4067";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2014";55;NA
"4068";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2015";43;NA
"4069";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2016";60;NA
"4070";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2017";45;NA
"4071";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2018";77;NA
"4072";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2019";71;NA
"4073";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2012";46;NA
"4074";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2013";58;NA
"4075";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2014";60;NA
"4076";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2015";62;NA
"4077";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2016";59;NA
"4078";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2017";66;NA
"4079";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2018";59;NA
"4080";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2019";65;NA
"4081";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2012";42;NA
"4082";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2013";30;NA
"4083";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2014";29;NA
"4084";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2015";37;NA
"4085";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2016";36;NA
"4086";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2017";39;NA
"4087";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2018";41;NA
"4088";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2019";44;NA
"4089";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2012";53;NA
"4090";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2013";65;NA
"4091";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2014";59;NA
"4092";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2015";46;NA
"4093";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2016";72;NA
"4094";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2017";63;NA
"4095";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2018";66;NA
"4096";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2019";61;NA
"4097";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2012";106;NA
"4098";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2013";123;NA
"4099";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2014";124;NA
"4100";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2015";125;NA
"4101";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2016";135;NA
"4102";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2017";135;NA
"4103";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2018";159;NA
"4104";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2019";141;NA
"4105";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2012";38;NA
"4106";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2013";47;NA
"4107";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2014";38;NA
"4108";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2015";49;NA
"4109";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2016";40;NA
"4110";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2017";39;NA
"4111";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2018";49;NA
"4112";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2019";53;NA
"4113";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2012";38;NA
"4114";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2013";45;NA
"4115";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2014";53;NA
"4116";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2015";41;NA
"4117";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2016";56;NA
"4118";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2017";64;NA
"4119";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2018";65;NA
"4120";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2019";61;NA
"4121";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2012";49;NA
"4122";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2013";49;NA
"4123";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2014";54;NA
"4124";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2015";54;NA
"4125";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2016";63;NA
"4126";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2017";55;NA
"4127";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2018";41;NA
"4128";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2019";49;NA
"4129";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2012";13;NA
"4130";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2013";17;NA
"4131";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2014";27;NA
"4132";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2015";12;NA
"4133";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2016";17;NA
"4134";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2017";18;NA
"4135";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2018";19;NA
"4136";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2019";18;NA
"4137";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2012";366;NA
"4138";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2013";337;NA
"4139";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2014";308;NA
"4140";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2015";345;NA
"4141";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2016";315;NA
"4142";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2017";315;NA
"4143";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2018";312;NA
"4144";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2019";296;NA
"4145";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2012";455;NA
"4146";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2013";551;NA
"4147";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2014";543;NA
"4148";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2015";602;NA
"4149";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2016";580;NA
"4150";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2017";578;NA
"4151";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2018";628;NA
"4152";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2019";603;NA
"4153";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2012";219;NA
"4154";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2013";209;NA
"4155";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2014";212;NA
"4156";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2015";218;NA
"4157";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2016";224;NA
"4158";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2017";220;NA
"4159";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2018";212;NA
"4160";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2019";172;NA
"4161";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2012";234;NA
"4162";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2013";245;NA
"4163";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2014";234;NA
"4164";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2015";243;NA
"4165";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2016";240;NA
"4166";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2017";247;NA
"4167";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2018";224;NA
"4168";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2019";203;NA
"4169";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2012";140;NA
"4170";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2013";120;NA
"4171";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2014";120;NA
"4172";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2015";118;NA
"4173";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2016";123;NA
"4174";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2017";128;NA
"4175";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2018";122;NA
"4176";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2019";129;NA
"4177";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2012";208;NA
"4178";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2013";182;NA
"4179";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2014";189;NA
"4180";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2015";181;NA
"4181";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2016";192;NA
"4182";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2017";183;NA
"4183";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2018";183;NA
"4184";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2019";165;NA
"4185";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestland";"X2012";337;NA
"4186";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestland";"X2013";328;NA
"4187";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestland";"X2014";357;NA
"4188";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestland";"X2015";362;NA
"4189";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestland";"X2016";354;NA
"4190";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestland";"X2017";349;NA
"4191";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestland";"X2018";317;NA
"4192";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Vestland";"X2019";335;NA
"4193";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"More og Romsdal";"X2012";171;NA
"4194";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"More og Romsdal";"X2013";185;NA
"4195";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"More og Romsdal";"X2014";182;NA
"4196";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"More og Romsdal";"X2015";176;NA
"4197";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"More og Romsdal";"X2016";172;NA
"4198";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"More og Romsdal";"X2017";177;NA
"4199";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"More og Romsdal";"X2018";168;NA
"4200";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"More og Romsdal";"X2019";157;NA
"4201";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Trondelag";"X2012";204;NA
"4202";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Trondelag";"X2013";204;NA
"4203";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Trondelag";"X2014";240;NA
"4204";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Trondelag";"X2015";239;NA
"4205";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Trondelag";"X2016";236;NA
"4206";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Trondelag";"X2017";262;NA
"4207";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Trondelag";"X2018";245;NA
"4208";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Trondelag";"X2019";267;NA
"4209";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Nordland";"X2012";113;NA
"4210";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Nordland";"X2013";115;NA
"4211";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Nordland";"X2014";119;NA
"4212";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Nordland";"X2015";115;NA
"4213";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Nordland";"X2016";104;NA
"4214";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Nordland";"X2017";124;NA
"4215";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Nordland";"X2018";143;NA
"4216";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Nordland";"X2019";131;NA
"4217";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2012";80;NA
"4218";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2013";78;NA
"4219";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2014";66;NA
"4220";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2015";101;NA
"4221";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2016";98;NA
"4222";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2017";97;NA
"4223";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2018";89;NA
"4224";"Atrieflimmer og atrieflutter";"Kvinne";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2019";91;NA
"4225";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Oslo";"X2012";611;NA
"4226";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Oslo";"X2013";731;NA
"4227";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Oslo";"X2014";784;NA
"4228";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Oslo";"X2015";781;NA
"4229";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Oslo";"X2016";778;NA
"4230";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Oslo";"X2017";730;NA
"4231";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Oslo";"X2018";824;NA
"4232";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Oslo";"X2019";776;NA
"4233";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Viken";"X2012";1899;NA
"4234";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Viken";"X2013";1869;NA
"4235";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Viken";"X2014";1762;NA
"4236";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Viken";"X2015";1574;NA
"4237";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Viken";"X2016";1643;NA
"4238";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Viken";"X2017";1678;NA
"4239";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Viken";"X2018";1764;NA
"4240";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Viken";"X2019";1771;NA
"4241";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Innlandet";"X2012";521;NA
"4242";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Innlandet";"X2013";450;NA
"4243";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Innlandet";"X2014";455;NA
"4244";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Innlandet";"X2015";465;NA
"4245";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Innlandet";"X2016";389;NA
"4246";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Innlandet";"X2017";449;NA
"4247";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Innlandet";"X2018";383;NA
"4248";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Innlandet";"X2019";412;NA
"4249";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2012";644;NA
"4250";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2013";615;NA
"4251";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2014";580;NA
"4252";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2015";539;NA
"4253";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2016";537;NA
"4254";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2017";543;NA
"4255";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2018";535;NA
"4256";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2019";515;NA
"4257";"Brystsmerter";"Mann";"0-49 ";"Hoveddiagnose";"Agder";"X2012";380;NA
