"";"Illness";"Gender";"Age";"Diagnosis";"Residency";"Year";"occurences"
"3491";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"More og Romsdal";"X2014";109
"3492";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"More og Romsdal";"X2015";111
"3493";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"More og Romsdal";"X2016";89
"3494";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"More og Romsdal";"X2017";94
"3495";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"More og Romsdal";"X2018";100
"3496";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"More og Romsdal";"X2019";101
"3497";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Trondelag";"X2012";120
"3498";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Trondelag";"X2013";129
"3499";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Trondelag";"X2014";141
"3500";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Trondelag";"X2015";131
"3501";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Trondelag";"X2016";120
"3502";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Trondelag";"X2017";146
"3503";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Trondelag";"X2018";152
"3504";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Trondelag";"X2019";173
"3505";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Nordland";"X2012";52
"3506";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Nordland";"X2013";66
"3507";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Nordland";"X2014";52
"3508";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Nordland";"X2015";64
"3509";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Nordland";"X2016";65
"3510";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Nordland";"X2017";67
"3511";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Nordland";"X2018";75
"3512";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Nordland";"X2019";65
"3513";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2012";30
"3514";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2013";37
"3515";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2014";38
"3516";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2015";50
"3517";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2016";45
"3518";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2017";51
"3519";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2018";45
"3520";"Atrieflimmer og atrieflutter";"Mann";"90+ ";"Kun bidiagnose";"Troms og Finnmark";"X2019";63
"3521";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Oslo";"X2012";50
"3522";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Oslo";"X2013";45
"3523";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Oslo";"X2014";76
"3524";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Oslo";"X2015";45
"3525";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Oslo";"X2016";42
"3526";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Oslo";"X2017";45
"3527";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Oslo";"X2018";53
"3528";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Oslo";"X2019";41
"3529";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Viken";"X2012";99
"3530";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Viken";"X2013";101
"3531";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Viken";"X2014";115
"3532";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Viken";"X2015";62
"3533";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Viken";"X2016";76
"3534";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Viken";"X2017";69
"3535";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Viken";"X2018";89
"3536";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Viken";"X2019";76
"3537";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Innlandet";"X2012";29
"3538";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Innlandet";"X2013";24
"3539";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Innlandet";"X2014";32
"3540";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Innlandet";"X2015";21
"3541";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Innlandet";"X2016";27
"3542";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Innlandet";"X2017";16
"3543";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Innlandet";"X2018";23
"3544";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Innlandet";"X2019";27
"3545";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2012";35
"3546";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2013";66
"3547";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2014";46
"3548";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2015";34
"3549";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2016";33
"3550";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2017";31
"3551";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2018";34
"3552";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestfold og Telemark";"X2019";32
"3553";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Agder";"X2012";45
"3554";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Agder";"X2013";27
"3555";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Agder";"X2014";33
"3556";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Agder";"X2015";23
"3557";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Agder";"X2016";20
"3558";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Agder";"X2017";18
"3559";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Agder";"X2018";26
"3560";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Agder";"X2019";16
"3561";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Rogaland";"X2012";253
"3562";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Rogaland";"X2013";296
"3563";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Rogaland";"X2014";353
"3564";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Rogaland";"X2015";296
"3565";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Rogaland";"X2016";278
"3566";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Rogaland";"X2017";350
"3567";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Rogaland";"X2018";339
"3568";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Rogaland";"X2019";307
"3569";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestland";"X2012";34
"3570";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestland";"X2013";34
"3571";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestland";"X2014";46
"3572";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestland";"X2015";37
"3573";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestland";"X2016";43
"3574";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestland";"X2017";38
"3575";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestland";"X2018";43
"3576";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Vestland";"X2019";33
"3577";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"More og Romsdal";"X2012";10
"3578";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"More og Romsdal";"X2013";10
"3579";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"More og Romsdal";"X2014";16
"3580";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"More og Romsdal";"X2015";11
"3581";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"More og Romsdal";"X2016";14
"3582";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"More og Romsdal";"X2017";9
"3583";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"More og Romsdal";"X2018";12
"3584";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"More og Romsdal";"X2019";15
"3585";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Trondelag";"X2012";29
"3586";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Trondelag";"X2013";28
"3587";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Trondelag";"X2014";31
"3588";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Trondelag";"X2015";27
"3589";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Trondelag";"X2016";32
"3590";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Trondelag";"X2017";30
"3591";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Trondelag";"X2018";30
"3592";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Trondelag";"X2019";28
"3593";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Nordland";"X2012";16
"3594";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Nordland";"X2013";22
"3595";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Nordland";"X2014";17
"3596";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Nordland";"X2015";36
"3597";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Nordland";"X2016";20
"3598";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Nordland";"X2017";22
"3599";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Nordland";"X2018";19
"3600";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Nordland";"X2019";17
"3601";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Troms og Finnmark";"X2012";16
"3602";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Troms og Finnmark";"X2013";21
"3603";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Troms og Finnmark";"X2014";13
"3604";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Troms og Finnmark";"X2015";17
"3605";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Troms og Finnmark";"X2016";18
"3606";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Troms og Finnmark";"X2017";14
"3607";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Troms og Finnmark";"X2018";12
"3608";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Hoveddiagnose";"Troms og Finnmark";"X2019";12
"3609";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Oslo";"X2012";17
"3610";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Oslo";"X2013";13
"3611";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Oslo";"X2014";8
"3612";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Oslo";"X2015";11
"3613";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Oslo";"X2016";15
"3614";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Oslo";"X2017";18
"3615";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Oslo";"X2018";10
"3616";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Oslo";"X2019";17
"3617";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Viken";"X2012";28
"3618";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Viken";"X2013";28
"3619";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Viken";"X2014";22
"3620";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Viken";"X2015";28
"3621";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Viken";"X2016";23
"3622";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Viken";"X2017";20
"3623";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Viken";"X2018";16
"3624";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Viken";"X2019";17
"3625";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Innlandet";"X2012";10
"3626";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Innlandet";"X2013";8
"3627";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Innlandet";"X2014";9
"3628";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Innlandet";"X2015";4
"3629";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Innlandet";"X2016";10
"3630";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Innlandet";"X2017";14
"3631";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Innlandet";"X2018";7
"3632";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Innlandet";"X2019";5
"3633";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestfold og Telemark";"X2012";12
"3634";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestfold og Telemark";"X2013";6
"3635";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestfold og Telemark";"X2014";9
"3636";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestfold og Telemark";"X2015";9
"3637";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestfold og Telemark";"X2016";10
"3638";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestfold og Telemark";"X2017";12
"3639";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestfold og Telemark";"X2018";10
"3640";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestfold og Telemark";"X2019";6
"3641";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Agder";"X2012";5
"3642";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Agder";"X2013";7
"3643";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Agder";"X2014";5
"3644";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Agder";"X2015";1
"3645";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Agder";"X2016";4
"3646";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Agder";"X2017";5
"3647";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Agder";"X2018";6
"3648";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Agder";"X2019";4
"3649";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Rogaland";"X2012";13
"3650";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Rogaland";"X2013";5
"3651";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Rogaland";"X2014";4
"3652";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Rogaland";"X2015";8
"3653";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Rogaland";"X2016";3
"3654";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Rogaland";"X2017";11
"3655";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Rogaland";"X2018";9
"3656";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Rogaland";"X2019";5
"3657";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestland";"X2012";21
"3658";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestland";"X2013";8
"3659";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestland";"X2014";11
"3660";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestland";"X2015";11
"3661";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestland";"X2016";7
"3662";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestland";"X2017";8
"3663";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestland";"X2018";9
"3664";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Vestland";"X2019";12
"3665";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"More og Romsdal";"X2012";9
"3666";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"More og Romsdal";"X2013";4
"3667";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"More og Romsdal";"X2014";5
"3668";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"More og Romsdal";"X2015";2
"3669";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"More og Romsdal";"X2016";2
"3670";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"More og Romsdal";"X2017";5
"3671";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"More og Romsdal";"X2018";1
"3672";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"More og Romsdal";"X2019";3
"3673";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Trondelag";"X2012";5
"3674";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Trondelag";"X2013";8
"3675";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Trondelag";"X2014";5
"3676";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Trondelag";"X2015";4
"3677";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Trondelag";"X2016";7
"3678";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Trondelag";"X2017";5
"3679";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Trondelag";"X2018";5
"3680";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Trondelag";"X2019";4
"3681";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Nordland";"X2012";3
"3682";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Nordland";"X2013";5
"3683";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Nordland";"X2014";3
"3684";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Nordland";"X2015";3
"3685";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Nordland";"X2016";4
"3686";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Nordland";"X2017";7
"3687";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Nordland";"X2018";6
"3688";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Nordland";"X2019";2
"3689";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2012";5
"3690";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2013";0
"3691";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2014";2
"3692";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2015";2
"3693";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2016";3
"3694";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2017";8
"3695";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2018";3
"3696";"Atrieflimmer og atrieflutter";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2019";3
"3697";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2012";290
"3698";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2013";294
"3699";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2014";309
"3700";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2015";314
"3701";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2016";287
"3702";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2017";269
"3703";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2018";277
"3704";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2019";336
"3705";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2012";690
"3706";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2013";717
"3707";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2014";698
"3708";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2015";641
"3709";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2016";633
"3710";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2017";644
"3711";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2018";619
"3712";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2019";658
"3713";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2012";213
"3714";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2013";234
"3715";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2014";238
"3716";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2015";220
"3717";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2016";209
"3718";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2017";230
"3719";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2018";223
"3720";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2019";203
"3721";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestfold og Telemark";"X2012";308
"3722";"Atrieflimmer og atrieflutter";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestfold og Telemark";"X2013";348
